timestamp,Roll_Radians,Pitch_Radians,Yaw_Radians,Latitude,Longitude,Acc_net,Altitude,Voltage,System_State
2024-11-18T17:43:46.005529,-2.712,-0.795,1.026,0.0000000,0.0000000,0.805,603.024,4.919,0
2024-11-18T17:43:46.114775,-2.711,-0.793,1.025,0.0000000,0.0000000,0.753,602.995,4.940,0
2024-11-18T17:43:46.224249,-2.710,-0.791,1.025,0.0000000,0.0000000,0.743,603.053,4.919,0
2024-11-18T17:43:46.333825,-2.710,-0.789,1.024,0.0000000,0.0000000,0.811,603.042,4.919,0
2024-11-18T17:43:46.443649,-2.709,-0.787,1.024,0.0000000,0.0000000,0.786,603.039,4.929,0
2024-11-18T17:43:46.553828,-2.708,-0.786,1.023,0.0000000,0.0000000,0.786,603.027,4.919,0
2024-11-18T17:43:46.664482,-2.708,-0.784,1.022,0.0000000,0.0000000,0.786,603.049,4.940,0
2024-11-18T17:43:46.783311,-2.707,-0.782,1.022,0.0000000,0.0000000,0.776,603.007,4.940,0
2024-11-18T17:43:46.889383,-2.706,-0.780,1.021,0.0000000,0.0000000,0.839,603.008,4.950,0
2024-11-18T17:43:46.993601,-2.706,-0.779,1.021,0.0000000,0.0000000,0.753,602.989,4.929,0
2024-11-18T17:43:47.104546,-2.705,-0.777,1.020,0.0000000,0.0000000,0.722,603.027,4.940,0
2024-11-18T17:43:47.213896,-2.704,-0.775,1.019,0.0000000,0.0000000,0.801,603.015,4.940,0
2024-11-18T17:43:47.323267,-2.704,-0.773,1.019,0.0000000,0.0000000,0.775,603.003,4.940,0
2024-11-18T17:43:47.433349,-2.703,-0.772,1.018,0.0000000,0.0000000,0.743,603.043,4.940,0
2024-11-18T17:43:47.551661,-2.702,-0.770,1.018,0.0000000,0.0000000,0.773,603.018,4.919,0
2024-11-18T17:43:47.659544,-2.701,-0.768,1.017,0.0000000,0.0000000,0.786,603.014,4.940,0
2024-11-18T17:43:47.768790,-2.701,-0.766,1.017,0.0000000,0.0000000,0.836,603.037,4.940,0
2024-11-18T17:43:47.881088,-2.700,-0.765,1.016,0.0000000,0.0000000,0.743,603.059,4.909,0
2024-11-18T17:43:47.990627,-2.699,-0.763,1.015,0.0000000,0.0000000,0.786,603.067,4.929,0
2024-11-18T17:43:48.106113,-2.699,-0.761,1.015,0.0000000,0.0000000,0.856,603.040,4.971,0
2024-11-18T17:43:48.206507,-2.698,-0.759,1.014,0.0000000,0.0000000,0.827,603.047,4.950,0
2024-11-18T17:43:48.314790,-2.698,-0.758,1.014,0.0000000,0.0000000,0.743,603.040,4.950,0
2024-11-18T17:43:48.423433,-2.697,-0.756,1.013,0.0000000,0.0000000,0.820,603.015,4.950,0
2024-11-18T17:43:48.534824,-2.696,-0.754,1.013,0.0000000,0.0000000,0.773,603.044,4.919,0
2024-11-18T17:43:48.643807,-2.696,-0.752,1.012,0.0000000,0.0000000,0.805,603.046,4.940,0
2024-11-18T17:43:48.753007,-2.695,-0.750,1.012,0.0000000,0.0000000,0.817,603.022,4.929,0
2024-11-18T17:43:48.863580,-2.694,-0.749,1.011,0.0000000,0.0000000,0.817,603.050,4.950,0
2024-11-18T17:43:48.974157,-2.694,-0.747,1.011,0.0000000,0.0000000,0.756,603.024,4.950,0
2024-11-18T17:43:49.080704,-2.693,-0.745,1.010,0.0000000,0.0000000,0.799,603.023,4.940,0
2024-11-18T17:43:49.197240,-2.692,-0.743,1.010,0.0000000,0.0000000,0.753,603.025,4.929,0
2024-11-18T17:43:49.314563,-2.692,-0.742,1.009,0.0000000,0.0000000,0.786,603.027,4.929,0
2024-11-18T17:43:49.430859,-2.691,-0.740,1.008,0.0000000,0.0000000,0.753,603.038,4.929,0
2024-11-18T17:43:49.540358,-2.690,-0.738,1.008,0.0000000,0.0000000,0.776,603.050,4.929,0
2024-11-18T17:43:49.656318,-2.690,-0.736,1.007,0.0000000,0.0000000,0.817,603.059,4.940,0
2024-11-18T17:43:49.766384,-2.689,-0.734,1.007,0.0000000,0.0000000,0.753,603.082,4.940,0
2024-11-18T17:43:49.874664,-2.689,-0.733,1.006,0.0000000,0.0000000,0.753,603.036,4.940,0
2024-11-18T17:43:49.988746,-2.688,-0.731,1.006,0.0000000,0.0000000,0.868,603.017,4.950,0
2024-11-18T17:43:50.099335,-2.687,-0.729,1.005,0.0000000,0.0000000,0.689,603.007,4.940,0
2024-11-18T17:43:50.206219,-2.687,-0.727,1.005,0.0000000,0.0000000,0.776,603.015,4.950,0
2024-11-18T17:43:50.324203,-2.686,-0.726,1.004,0.0000000,0.0000000,0.753,602.999,4.950,0
2024-11-18T17:43:50.434006,-2.685,-0.724,1.004,0.0000000,0.0000000,0.827,603.042,4.950,0
2024-11-18T17:43:50.539942,-2.825,-0.656,0.962,0.0000000,0.0000000,1.331,603.029,4.867,0
2024-11-18T17:43:50.647882,-2.663,-0.719,1.009,0.0000000,0.0000000,0.799,603.066,4.888,0
2024-11-18T17:43:50.764261,-2.687,-0.707,1.015,0.0000000,0.0000000,0.686,603.048,4.898,0
2024-11-18T17:43:50.876572,-2.735,-0.707,1.020,0.0000000,0.0000000,0.793,603.011,4.898,0
2024-11-18T17:43:50.985996,-2.815,-0.600,0.991,0.0000000,0.0000000,0.975,602.998,4.867,0
2024-11-18T17:43:51.094636,-2.839,-0.408,0.977,0.0000000,0.0000000,1.225,602.978,4.909,0
2024-11-18T17:43:51.204482,-2.836,-0.181,1.017,0.0000000,0.0000000,1.062,602.979,4.909,0
2024-11-18T17:43:51.308568,-2.890,-0.027,1.053,0.0000000,0.0000000,1.103,602.972,4.898,0
2024-11-18T17:43:51.418547,-2.975,0.026,1.045,0.0000000,0.0000000,1.181,602.953,4.909,0
2024-11-18T17:43:51.531037,-3.076,0.082,0.992,0.0000000,0.0000000,1.092,602.981,4.898,0
2024-11-18T17:43:51.647178,3.047,0.128,0.754,0.0000000,0.0000000,1.337,602.951,4.909,0
2024-11-18T17:43:51.756111,2.868,-0.006,0.416,0.0000000,0.0000000,1.387,602.972,4.919,0
2024-11-18T17:43:51.868086,2.751,-0.157,0.176,0.0000000,0.0000000,1.363,603.012,4.919,0
2024-11-18T17:43:51.974552,2.730,-0.259,-0.051,0.0000000,0.0000000,1.345,603.074,4.929,0
2024-11-18T17:43:52.086547,2.716,-0.332,-0.166,0.0000000,0.0000000,1.519,603.125,4.940,0
2024-11-18T17:43:52.194420,2.726,-0.355,-0.290,0.0000000,0.0000000,1.577,603.180,4.940,0
2024-11-18T17:43:52.297083,2.714,-0.374,-0.377,0.0000000,0.0000000,1.529,603.220,4.940,0
2024-11-18T17:43:52.405070,2.705,-0.396,-0.452,0.0000000,0.0000000,1.452,603.241,4.940,0
2024-11-18T17:43:52.517135,2.686,-0.405,-0.493,0.0000000,0.0000000,1.442,603.258,4.940,0
2024-11-18T17:43:52.620239,2.662,-0.422,-0.534,0.0000000,0.0000000,1.475,603.317,4.929,0
2024-11-18T17:43:52.727059,2.633,-0.431,-0.574,0.0000000,0.0000000,1.360,603.351,4.940,0
2024-11-18T17:43:52.830389,2.624,-0.456,-0.629,0.0000000,0.0000000,1.355,603.392,4.909,0
2024-11-18T17:43:52.954572,2.622,-0.477,-0.669,0.0000000,0.0000000,1.356,603.440,4.919,0
2024-11-18T17:43:53.064216,2.622,-0.488,-0.688,0.0000000,0.0000000,1.465,603.479,4.929,0
2024-11-18T17:43:53.171132,2.633,-0.504,-0.700,0.0000000,0.0000000,1.428,603.498,4.919,0
2024-11-18T17:43:53.286769,2.666,-0.500,-0.676,0.0000000,0.0000000,1.363,603.505,4.929,0
2024-11-18T17:43:53.391526,2.699,-0.455,-0.602,0.0000000,0.0000000,1.537,603.516,4.929,0
2024-11-18T17:43:53.496663,2.729,-0.358,-0.478,0.0000000,0.0000000,1.376,603.418,4.929,0
2024-11-18T17:43:53.604402,2.705,-0.153,-0.132,0.0000000,0.0000000,1.297,603.395,4.929,0
2024-11-18T17:43:53.714919,2.756,-0.031,0.156,0.0000000,0.0000000,1.141,603.437,4.919,0
2024-11-18T17:43:53.821041,2.922,0.207,0.519,0.0000000,0.0000000,1.320,603.441,4.929,0
2024-11-18T17:43:53.934407,3.074,0.332,0.756,0.0000000,0.0000000,1.169,603.468,4.960,0
2024-11-18T17:43:54.033703,-3.073,0.412,1.006,0.0000000,0.0000000,1.173,603.484,4.940,0
2024-11-18T17:43:54.146358,-2.896,0.469,1.292,0.0000000,0.0000000,1.124,603.505,4.929,0
2024-11-18T17:43:54.258519,-2.713,0.492,1.534,0.0000000,0.0000000,1.061,603.510,4.940,0
2024-11-18T17:43:54.365574,-2.594,0.514,1.673,0.0000000,0.0000000,1.096,603.466,4.950,0
2024-11-18T17:43:54.474273,-2.460,0.504,1.852,0.0000000,0.0000000,1.135,603.433,4.950,0
2024-11-18T17:43:54.582687,-2.369,0.531,1.957,0.0000000,0.0000000,1.110,603.442,4.919,0
2024-11-18T17:43:54.697869,-2.353,0.561,1.976,0.0000000,0.0000000,1.166,603.456,4.919,0
2024-11-18T17:43:54.814418,-2.330,0.560,2.029,0.0000000,0.0000000,1.068,603.492,4.950,0
2024-11-18T17:43:54.924652,-2.386,0.575,2.009,0.0000000,0.0000000,1.157,603.486,4.940,0
2024-11-18T17:43:55.034536,-2.494,0.649,1.916,0.0000000,0.0000000,1.217,603.493,4.909,0
2024-11-18T17:43:55.138978,-2.706,0.838,1.671,0.0000000,0.0000000,1.034,603.512,4.929,0
2024-11-18T17:43:55.239900,-3.023,0.981,1.452,0.0000000,0.0000000,1.436,603.524,4.919,0
2024-11-18T17:43:55.348616,-3.045,1.008,1.482,0.0000000,0.0000000,1.264,603.518,4.929,0
2024-11-18T17:43:55.464432,3.036,1.114,1.311,0.0000000,0.0000000,1.507,603.566,4.929,0
2024-11-18T17:43:55.574665,2.901,1.168,1.165,0.0000000,0.0000000,1.496,603.547,4.929,0
2024-11-18T17:43:55.690090,2.988,1.307,1.197,0.0000000,0.0000000,1.498,603.558,4.929,0
2024-11-18T17:43:55.797503,3.006,1.464,1.189,0.0000000,0.0000000,1.718,603.629,4.919,0
2024-11-18T17:43:55.914451,-2.728,1.541,1.689,0.0000000,0.0000000,1.477,603.668,4.929,0
2024-11-18T17:43:56.024521,0.709,1.562,-1.165,0.0000000,0.0000000,1.520,603.686,4.950,0
2024-11-18T17:43:56.130557,1.857,1.527,0.004,0.0000000,0.0000000,1.487,603.701,4.950,0
2024-11-18T17:43:56.240458,2.088,1.345,0.360,0.0000000,0.0000000,1.532,603.718,4.950,0
2024-11-18T17:43:56.347191,1.938,0.793,0.501,0.0000000,0.0000000,1.291,603.692,4.940,0
2024-11-18T17:43:56.447342,1.763,0.532,0.462,0.0000000,0.0000000,1.808,603.707,4.919,0
2024-11-18T17:43:56.563369,1.696,0.448,0.533,0.0000000,0.0000000,1.620,603.707,4.940,0
2024-11-18T17:43:56.674593,1.512,0.304,0.618,0.0000000,0.0000000,1.571,603.699,4.940,0
2024-11-18T17:43:56.781297,1.408,0.380,0.721,0.0000000,0.0000000,1.376,603.753,4.940,0
2024-11-18T17:43:56.889443,1.330,0.534,0.853,0.0000000,0.0000000,1.337,603.794,4.940,0
2024-11-18T17:43:57.003662,1.408,0.874,0.950,0.0000000,0.0000000,1.412,603.807,4.919,0
2024-11-18T17:43:57.124371,1.491,1.151,1.088,0.0000000,0.0000000,1.105,603.787,4.919,0
2024-11-18T17:43:57.234543,1.373,1.458,0.975,0.0000000,0.0000000,1.071,603.786,4.929,0
2024-11-18T17:43:57.339640,-1.173,1.250,-1.628,0.0000000,0.0000000,1.028,603.740,4.929,0
2024-11-18T17:43:57.448019,-1.238,0.968,-1.707,0.0000000,0.0000000,0.956,603.751,4.929,0
2024-11-18T17:43:57.554246,-1.203,0.835,-1.643,0.0000000,0.0000000,0.963,603.754,4.929,0
2024-11-18T17:43:57.661041,-1.246,0.902,-1.682,0.0000000,0.0000000,0.999,603.806,4.929,0
2024-11-18T17:43:57.781634,-1.301,1.020,-1.768,0.0000000,0.0000000,0.882,603.821,4.929,0
2024-11-18T17:43:57.888001,-1.370,1.122,-1.863,0.0000000,0.0000000,0.868,603.864,4.909,0
2024-11-18T17:43:57.989089,-1.918,1.106,-2.441,0.0000000,0.0000000,1.675,603.871,4.929,0
2024-11-18T17:43:58.105809,-1.960,1.178,-2.474,0.0000000,0.0000000,0.769,603.860,4.929,0
2024-11-18T17:43:58.213562,-1.964,1.185,-2.477,0.0000000,0.0000000,0.792,603.879,4.919,0
2024-11-18T17:43:58.323608,-1.967,1.184,-2.480,0.0000000,0.0000000,0.753,603.884,4.919,0
2024-11-18T17:43:58.444635,-1.970,1.182,-2.483,0.0000000,0.0000000,0.805,603.869,4.909,0
2024-11-18T17:43:58.547483,-1.973,1.181,-2.485,0.0000000,0.0000000,0.811,603.869,4.929,0
2024-11-18T17:43:58.665176,-1.980,1.132,-2.477,0.0000000,0.0000000,0.786,603.862,4.929,0
2024-11-18T17:43:58.774496,-1.965,1.176,-2.496,0.0000000,0.0000000,0.857,603.857,4.940,0
2024-11-18T17:43:58.876012,-1.964,1.099,-2.493,0.0000000,0.0000000,0.769,603.832,4.919,0
2024-11-18T17:43:58.995652,-1.968,0.954,-2.468,0.0000000,0.0000000,0.622,603.832,4.898,0
2024-11-18T17:43:59.100474,-1.954,0.949,-2.468,0.0000000,0.0000000,0.686,603.817,4.888,0
2024-11-18T17:43:59.206901,-1.976,0.953,-2.472,0.0000000,0.0000000,0.622,603.843,4.898,0
2024-11-18T17:43:59.314705,-1.995,0.955,-2.477,0.0000000,0.0000000,0.622,603.828,4.888,0
2024-11-18T17:43:59.431722,-1.987,0.950,-2.476,0.0000000,0.0000000,0.643,603.821,4.898,0
2024-11-18T17:43:59.554540,-1.955,0.935,-2.463,0.0000000,0.0000000,0.629,603.815,4.898,0
2024-11-18T17:43:59.656539,-1.921,0.935,-2.468,0.0000000,0.0000000,0.643,603.847,4.816,0
2024-11-18T17:43:59.764700,-1.916,0.963,-2.476,0.0000000,0.0000000,0.850,603.837,4.857,0
2024-11-18T17:43:59.874423,-1.901,0.980,-2.480,0.0000000,0.0000000,0.703,603.828,4.867,0
2024-11-18T17:43:59.980495,-1.890,0.999,-2.483,0.0000000,0.0000000,0.765,603.808,4.878,0
2024-11-18T17:44:00.084403,-1.851,1.086,-2.485,0.0000000,0.0000000,0.668,603.768,4.878,0
2024-11-18T17:44:00.193036,-1.824,1.140,-2.489,0.0000000,0.0000000,0.761,603.823,4.867,0
2024-11-18T17:44:00.297980,-1.757,1.128,-2.539,0.0000000,0.0000000,0.656,603.826,4.898,0
2024-11-18T17:44:00.413324,-1.763,1.123,-2.549,0.0000000,0.0000000,0.827,603.786,4.909,0
2024-11-18T17:44:00.522049,-1.795,1.167,-2.520,0.0000000,0.0000000,0.792,603.792,4.919,0
2024-11-18T17:44:00.631102,-1.815,1.159,-2.422,0.0000000,0.0000000,0.684,603.802,4.919,0
2024-11-18T17:44:00.748465,-1.856,1.159,-2.454,0.0000000,0.0000000,1.079,603.777,4.940,0
2024-11-18T17:44:00.858465,-1.854,1.152,-2.460,0.0000000,0.0000000,0.823,603.794,4.929,0
2024-11-18T17:44:00.974215,-1.843,1.145,-2.474,0.0000000,0.0000000,0.799,603.789,4.919,0
2024-11-18T17:44:01.081223,-1.841,1.141,-2.482,0.0000000,0.0000000,0.738,603.816,4.929,0
2024-11-18T17:44:01.191349,-1.850,1.142,-2.480,0.0000000,0.0000000,0.792,603.797,4.929,0
2024-11-18T17:44:01.296487,-1.860,1.145,-2.477,0.0000000,0.0000000,0.698,603.777,4.909,0
2024-11-18T17:44:01.402431,-1.847,1.142,-2.490,0.0000000,0.0000000,1.016,603.801,4.919,0
2024-11-18T17:44:01.513555,-1.872,1.137,-2.485,0.0000000,0.0000000,0.868,603.794,4.919,0
2024-11-18T17:44:01.624859,-1.875,1.136,-2.487,0.0000000,0.0000000,0.743,603.810,4.919,0
2024-11-18T17:44:01.733510,-1.878,1.135,-2.490,0.0000000,0.0000000,0.786,603.781,4.919,0
2024-11-18T17:44:01.846601,-1.881,1.134,-2.493,0.0000000,0.0000000,0.773,603.763,4.919,0
2024-11-18T17:44:01.947666,-1.884,1.133,-2.495,0.0000000,0.0000000,0.836,603.778,4.940,0
2024-11-18T17:44:02.066701,-1.893,1.116,-2.496,0.0000000,0.0000000,0.811,603.781,4.940,0
2024-11-18T17:44:02.171743,-1.979,0.964,-2.487,0.0000000,0.0000000,0.804,603.779,4.929,0
2024-11-18T17:44:02.281152,-2.010,0.902,-2.450,0.0000000,0.0000000,0.644,603.779,4.940,0
2024-11-18T17:44:02.389276,-2.005,0.891,-2.440,0.0000000,0.0000000,0.682,603.783,4.940,0
2024-11-18T17:44:02.499908,-2.006,0.885,-2.437,0.0000000,0.0000000,0.624,603.770,4.940,0
2024-11-18T17:44:02.613027,-2.032,0.919,-2.480,0.0000000,0.0000000,0.850,603.741,4.950,0
2024-11-18T17:44:02.722412,-2.069,1.140,-2.561,0.0000000,0.0000000,0.723,603.745,4.940,0
2024-11-18T17:44:02.832079,-2.071,1.138,-2.563,0.0000000,0.0000000,0.786,603.766,4.940,0
2024-11-18T17:44:02.940780,-2.073,1.137,-2.565,0.0000000,0.0000000,0.817,603.763,4.919,0
2024-11-18T17:44:03.054451,-2.075,1.136,-2.567,0.0000000,0.0000000,0.805,603.752,4.919,0
2024-11-18T17:44:03.163822,-2.077,1.134,-2.569,0.0000000,0.0000000,0.805,603.751,4.929,0
2024-11-18T17:44:03.272069,-2.079,1.133,-2.571,0.0000000,0.0000000,0.805,603.764,4.919,0
2024-11-18T17:44:03.381999,-2.081,1.131,-2.572,0.0000000,0.0000000,0.776,603.775,4.929,0
2024-11-18T17:44:03.489569,-2.083,1.130,-2.574,0.0000000,0.0000000,0.722,603.741,4.929,0
2024-11-18T17:44:03.605768,-2.086,1.128,-2.576,0.0000000,0.0000000,0.756,603.786,4.919,0
2024-11-18T17:44:03.723007,-2.088,1.127,-2.578,0.0000000,0.0000000,0.786,603.777,4.929,0
2024-11-18T17:44:03.831744,-2.090,1.125,-2.580,0.0000000,0.0000000,0.786,603.764,4.919,0
2024-11-18T17:44:03.933651,-2.092,1.124,-2.581,0.0000000,0.0000000,0.820,603.760,4.940,0
2024-11-18T17:44:04.043489,-2.094,1.122,-2.583,0.0000000,0.0000000,0.786,603.760,4.940,0
2024-11-18T17:44:04.152769,-2.096,1.120,-2.585,0.0000000,0.0000000,0.801,603.748,4.940,0
2024-11-18T17:44:04.268541,-2.098,1.119,-2.587,0.0000000,0.0000000,0.839,603.752,4.919,0
2024-11-18T17:44:04.374754,-2.100,1.117,-2.588,0.0000000,0.0000000,0.773,603.773,4.940,0
2024-11-18T17:44:04.484357,-2.101,1.116,-2.590,0.0000000,0.0000000,0.817,603.755,4.909,0
2024-11-18T17:44:04.596928,-2.103,1.114,-2.592,0.0000000,0.0000000,0.805,603.728,4.940,0
2024-11-18T17:44:04.697481,-2.105,1.113,-2.593,0.0000000,0.0000000,0.850,603.757,4.940,0
2024-11-18T17:44:04.812967,-2.107,1.111,-2.595,0.0000000,0.0000000,0.820,603.702,4.950,0
2024-11-18T17:44:04.924376,-2.109,1.109,-2.597,0.0000000,0.0000000,0.811,603.693,4.929,0
2024-11-18T17:44:05.039071,-2.111,1.108,-2.598,0.0000000,0.0000000,0.743,603.702,4.929,0
2024-11-18T17:44:05.147822,-2.113,1.106,-2.600,0.0000000,0.0000000,0.767,603.729,4.919,0
2024-11-18T17:44:05.260072,-2.114,1.105,-2.601,0.0000000,0.0000000,0.773,603.680,4.929,0
2024-11-18T17:44:05.373413,-2.116,1.103,-2.603,0.0000000,0.0000000,0.820,603.679,4.919,0
2024-11-18T17:44:05.481430,-2.118,1.102,-2.605,0.0000000,0.0000000,0.743,603.685,4.919,0
2024-11-18T17:44:05.590934,-2.120,1.100,-2.606,0.0000000,0.0000000,0.820,603.690,4.929,0
2024-11-18T17:44:05.707288,-2.122,1.098,-2.608,0.0000000,0.0000000,0.756,603.700,4.929,0
2024-11-18T17:44:05.809144,-2.123,1.097,-2.609,0.0000000,0.0000000,0.820,603.736,4.940,0
2024-11-18T17:44:05.916578,-2.125,1.095,-2.611,0.0000000,0.0000000,0.786,603.764,4.919,0
2024-11-18T17:44:06.024436,-2.127,1.094,-2.612,0.0000000,0.0000000,0.796,603.745,4.940,0
2024-11-18T17:44:06.131668,-2.129,1.092,-2.614,0.0000000,0.0000000,0.805,603.745,4.929,0
2024-11-18T17:44:06.248942,-2.130,1.090,-2.615,0.0000000,0.0000000,0.805,603.764,4.940,0
2024-11-18T17:44:06.358731,-2.132,1.089,-2.616,0.0000000,0.0000000,0.805,603.784,4.950,0
2024-11-18T17:44:06.465733,-2.134,1.087,-2.618,0.0000000,0.0000000,0.827,603.797,4.950,0
2024-11-18T17:44:06.581234,-2.135,1.086,-2.619,0.0000000,0.0000000,0.868,603.787,4.929,0
2024-11-18T17:44:06.690257,-2.137,1.084,-2.621,0.0000000,0.0000000,0.786,603.753,4.940,0
2024-11-18T17:44:06.799582,-2.138,1.082,-2.622,0.0000000,0.0000000,0.839,603.769,4.940,0
2024-11-18T17:44:06.906777,-2.140,1.081,-2.624,0.0000000,0.0000000,0.786,603.782,4.929,0
2024-11-18T17:44:07.014552,-2.142,1.079,-2.625,0.0000000,0.0000000,0.756,603.761,4.929,0
2024-11-18T17:44:07.124898,-2.143,1.077,-2.626,0.0000000,0.0000000,0.776,603.780,4.919,0
2024-11-18T17:44:07.231696,-2.145,1.076,-2.628,0.0000000,0.0000000,0.805,603.789,4.929,0
2024-11-18T17:44:07.344757,-2.147,1.074,-2.629,0.0000000,0.0000000,0.769,603.770,4.929,0
2024-11-18T17:44:07.458387,-2.148,1.073,-2.630,0.0000000,0.0000000,0.804,603.706,4.919,0
2024-11-18T17:44:07.565652,-2.150,1.071,-2.632,0.0000000,0.0000000,0.805,603.715,4.929,0
2024-11-18T17:44:07.677528,-2.151,1.069,-2.633,0.0000000,0.0000000,0.805,603.700,4.940,0
2024-11-18T17:44:07.794642,-2.153,1.068,-2.634,0.0000000,0.0000000,0.817,603.617,4.929,0
2024-11-18T17:44:07.896066,-2.154,1.066,-2.636,0.0000000,0.0000000,0.786,603.675,4.929,0
2024-11-18T17:44:08.000316,-2.156,1.065,-2.637,0.0000000,0.0000000,0.811,603.674,4.950,0
2024-11-18T17:44:08.114298,-2.158,1.063,-2.639,0.0000000,0.0000000,0.856,603.668,4.940,0
2024-11-18T17:44:08.224456,-2.159,1.061,-2.640,0.0000000,0.0000000,0.756,603.686,4.950,0
2024-11-18T17:44:08.332956,-2.161,1.060,-2.641,0.0000000,0.0000000,0.786,603.648,4.950,0
2024-11-18T17:44:08.440036,-2.162,1.058,-2.642,0.0000000,0.0000000,0.817,603.632,4.950,0
2024-11-18T17:44:08.552072,-2.164,1.056,-2.644,0.0000000,0.0000000,0.756,603.588,4.919,0
2024-11-18T17:44:08.658844,-2.165,1.055,-2.645,0.0000000,0.0000000,0.817,603.606,4.940,0
2024-11-18T17:44:08.769398,-2.167,1.053,-2.646,0.0000000,0.0000000,0.753,603.576,4.929,0
2024-11-18T17:44:08.880106,-2.168,1.052,-2.647,0.0000000,0.0000000,0.827,603.601,4.919,0
2024-11-18T17:44:08.991285,-2.170,1.050,-2.648,0.0000000,0.0000000,0.769,603.614,4.929,0
2024-11-18T17:44:09.104227,-2.171,1.048,-2.650,0.0000000,0.0000000,0.753,603.580,4.919,0
2024-11-18T17:44:09.214521,-2.172,1.047,-2.651,0.0000000,0.0000000,0.850,603.541,4.919,0
2024-11-18T17:44:09.325561,-2.174,1.045,-2.652,0.0000000,0.0000000,0.834,603.553,4.909,0
2024-11-18T17:44:09.436321,-2.176,1.043,-2.654,0.0000000,0.0000000,0.737,603.535,4.929,0
2024-11-18T17:44:09.548404,-2.177,1.042,-2.655,0.0000000,0.0000000,0.796,603.516,4.929,0
2024-11-18T17:44:09.658870,-2.178,1.040,-2.656,0.0000000,0.0000000,0.805,603.535,4.929,0
2024-11-18T17:44:09.769661,-2.180,1.038,-2.657,0.0000000,0.0000000,0.805,603.551,4.919,0
2024-11-18T17:44:09.880393,-2.181,1.037,-2.658,0.0000000,0.0000000,0.786,603.534,4.929,0
2024-11-18T17:44:09.995424,-2.182,1.035,-2.659,0.0000000,0.0000000,0.737,603.536,4.940,0
2024-11-18T17:44:10.104706,-2.184,1.033,-2.660,0.0000000,0.0000000,0.868,603.577,4.929,0
